Id,PostId,Score,Text,CreationDate,UserId
"122166265","509295","0","@James_ ```a[-1]``` isn't slicing, it's indexing, which is why it returns the last object in the list, instead of the sublist containing only the last object in the list, which is what ```a[-1:]``` returns.","2021-09-09 04:27:47","6394617"
"122166482","509295","1","@mLstudent33, ```a[:2:-1]``` does not specify a ```START```, but specifies that you want to index in reverse and ```STOP``` at index 2 (not inclusive), so it will return all but the first three elements, in reverse order (i.e. ```a[-1], a[-2],...,a[3]```).  ```a[1::-1]``` specifies the ```START``` at index 1 (inclusive), does not specify a ```STOP```, and specifies that you want to index in reverse, so it will return the first two entries in the list, in reverse order (i.e. ```a[1], a[0]```).","2021-09-09 04:37:25","6394617"
"13923505","10701801","35","This is a useful anti-spam trick, but I would suggest using a field name other than 'email', or you may find that browser auto-fill's fill it in, inadvertently blocking genuine users of your site.","2012-05-23 01:18:53","140293"
"13924244","10701801","1","I already noted that in the Warning section, but yeah that's true.","2012-05-23 01:43:58","192310"
"43424951","12184274","3","use **-dff** if the untracked directory is a git clone.","2014-12-16 02:52:30","909009"
"43431979","14345010","6","This is what I was looking for. My own shell function alias didn't work (Unexpected EOF) and I couldn't figure out why, but this works great! The only change I made was replacing `&&` with `;` so that even if the first command fails the second will still execute (sometimes only local or only remote exists).","2014-12-16 08:55:29","1021726"
"106080488","20241145","0","There are instances in which you want to push clean files to a repo, then disable change tracking so that users can edit them on their machine. One example would be appsettings files for ASP.NET applications.","2020-01-30 09:56:18","1677682"
"106083253","394814","0","Go doesn't have ternary operator, bro.","2020-01-30 11:18:05","3788340"
"58009186","10999165","16","I would suggest using -d instead of -D because it is safer. If -d fails due to unmerged commits then you need to assess that and if it is definitely OK to remove then use -D.","2016-02-02 03:47:57","1751497"
"43442508","4701836","19","Actually, it should be `POST /users`. (Note that `/users` is plural.) This has the affect of creating a new user and making it a child resource of the `/users` collection.","2014-12-16 01:54:53","1497596"
"43442868","7866699","0","@Coulton: And `PUT` can also be used to *replace* the value of an *existing* resource in its entirety.","2014-12-16 02:02:34","1497596"
"43443148","630471","2","It should also be made clear that `PUT /items/42` is also valid for *creating* a resource, *but only if the client has the privilege of naming the resource*. (Does Rails allow a client this naming privilege?)","2014-12-16 02:10:00","1497596"
"122180958","14220321","6","@SunilKumar I don't think this is useful. OP made this question and self-answer to document how to get the response from async calls. Suggesting a 3rd party module defeats such purpose, and IMO the paradigm introduced by that module is not good practice.","2021-09-10 09:14:18","3670132"
"58019353","23839198","11","It would be better to use \0 as separator:
`git ls-files --ignored --exclude-standard -z|xargs -0 git rm --cached`","2016-02-02 10:05:42","2922675"
"13955831","7244456","2","I +1'ed this answer because it probably accomplishes what the question author actually needed.  But I'm in the same situation and am curious:  is there any way to actually ""pull"" from the main repo into my fork?  Or will the upstream fork only be updated if I push back up to it after fetching from upstream?","2012-05-24 04:06:07","160955"
"58024261","34511442","2","For me this is the best solution. It has much better performance than a `git add .`. It also contains the best improvements from some comments above.","2016-02-02 12:08:07","2922675"
"58025603","114549","0","CSS `margin:0 auto` will not work when the div has `position` property other than `relative`, like in the case of `position:absolute`","2016-02-02 12:37:35","2614847"
"122194922","3840321","0","This is a great answer!","2021-09-10 07:45:12","3986879"
"122197131","40523","0","@Sanjeev that finally made sense. Pass by reference or by pointer means to pass the reference itself, and not a copy of it. Passing a reference in a pass by value only language, is not pass by reference, it is pass by value.","2021-09-10 10:24:54","2715384"
"122202030","8809472","0","i am new to javascript. when I run the ES6 version with node 14, i get `ReferenceError: performance is not defined`. How do i fix it?","2021-09-11 08:41:36","11814996"
"106125455","50113060","1","To keep the commit messages too, you can just to git log before and copy them to a text file. Then later add all of that to the new message :)","2020-01-31 04:12:37","10313894"
"58039688","11620938","0","@DanubianSailor - I don't think it does...it seems to return primitives right away from the start, and doesn't seem to be doing anything to them that would turn them into wrapper objects as they are returned.","2016-02-02 06:06:42","1293622"
"122208757","1985476","0","@Adrien: I beg to differ: if `x` is negative, UB only happens when `x == INT_MIN`, at least `x - INT_MIN` iterations occur before this... Conversely, if `x` has an unsigned type, no undefined behavior happens for arithmetic operations: they are computed modulo 2 to the power <number of bits of the type>.","2021-09-11 05:27:52","4593267"
"91148531","630475","0","""*You do not need to support both PUT and POST,*"" is followed by, ""*If the URL is not yet created, you should not be using POST to create it while specifying the name... You should PUT the <new_question> resource on the server first.*"" Perhaps, ""*You do not need to support POST if you support PUT*""? Or is @SynackSA [on to something](https://stackoverflow.com/questions/630453/put-vs-post-in-rest/630475#comment83681818_630475)?","2018-08-30 02:05:20","1028230"
"122212734","53203953","0","@CodeManiac there are so many languages and letters except [a-z]","2021-09-11 11:20:05","724015"
"43485109","11444416","68","`let` block expression `let (variable declaration) statement` is non-standard and will be removed in future, https://bugzilla.mozilla.org/show_bug.cgi?id=1023609.","2014-12-17 02:51:12","368691"
"43485746","16957078","1","Doesn't work when trying to find something like  ""foo@email.com""    it will return for ""email.com"" but as soon as you throw the (At) [@] symbol in the string, grep chokes and returns zip.","2014-12-17 03:07:59","3504007"
"13984219","4199917","20","Ubuntu 12.04 has this by default","2012-05-25 05:52:09","1048087"
"43488432","52713","0","""git checkout path/to/file/to/revert"" what I have to add if I am on branch, and want contents of file to be replaced by last revision of that file on branch.","2014-12-17 04:13:50","279611"
